0,13764
0,13712
0,1366
0,13608
0,13556
0,13504
0,13452
0,134
0,13348
0,13296
0,13244
0,13192
0,1314
0,13087
0,13035
0,12983
0,12931
0,12879
0,12827
0,12775
0,12723
0,12671
0,12619
0,12567
0,12515
0,12463
0,12411
0,12359
0,12307
0,12255
0,12203
0,12151
0,12098
0,12046
0,11994
0,11942
0,1189
0,11838
0,11786
0,11734
0,11682
0,1163
0,11578
0,11526
0,11474
0,11422
0,1137
0,11318
0,11266
0,11214
0,11154
0,11097
0,11044
0,10994
0,10947
0,10903
0,10862
0,10823
0,10786
0,10752
0,1072
0,10689
0,10661
0,10634
0,10608
0,10584
0,10561
0,10538
0,10517
0,10496
0,10476
0,10456
0,10436
0,10417
0,10399
0,10381
0,10363
0,10345
0,10328
0,10312
0,10295
0,10279
0,10263
0,10247
0,10232
0,10216
0,10201
0,10186
0,10171
0,10156
0,10141
0,10126
0,10112
0,10097
0,10082
0,10068
0,10053
0,10039
0,10024
0,1001
0,09996
0,09982
0,09969
0,09955
0,09942
0,09929
0,09916
0,09903
0,0989
0,09878
0,09866
0,09854
0,09842
0,09831
0,0982
0,09809
0,09799
0,09789
0,09779
0,0977
0,09761
0,09752
0,09744
0,09736
0,09728
0,09721
0,09714
0,09708
0,09702
0,09697
0,09692
0,09688
0,09684
0,0968
0,09677
0,09675
0,09673
0,09671
0,0967
0,0967
0,0967
0,0967
0,0967
0,09671
0,09673
0,09674
0,09676
0,09679
0,09681
0,09684
0,09686
0,09689
0,09692
0,09696
0,09699
0,09702
0,09706
0,09709
0,09712
0,09716
0,09719
0,09722
0,09725
0,09728
0,09731
0,09734
0,09736
0,09739
0,09741
0,09742
0,09744
0,09745
0,09746
0,09746
0,09746
0,09746
0,09745
0,09743
0,09742
0,09739
0,09737
0,09734
0,09731
0,09727
0,09724
0,0972
0,09717
0,09713
0,0971
0,09707
0,09704
0,09701
0,09699
0,09698
0,09697
0,09697
0,09697
0,09698
0,097
0,09703
0,09706
0,09709
0,09711
0,09711
0,09707
0,097
0,0969
0,09677
0,09661
0,09643
0,09622
0,09599
0,09574
0,09547
0,09519
0,09489
0,09458
0,09426
0,09393
0,0936
0,09326
0,09293
0,09259
0,09225
0,09192
0,09159
0,09127
0,09096
0,09067
0,09038
0,09012
0,08987
0,08963
0,0894
0,08919
0,08898
0,08877
0,08857
0,08837
0,08817
0,08797
0,08776
0,08754
0,08732
0,08708
0,08683
0,08657
0,08628
0,08598
0,08567
0,08535
0,08501
0,08466
0,0843
0,08394
0,08357
0,08319
0,08281
0,08243
0,08204
0,08166
0,08128
0,08091
0,08053
0,08017
0,07981
0,07946
0,07912
0,07879
0,07848
0,07817
0,07788
0,0776
0,07732
0,07706
0,07681
0,07656
0,07633
0,0761
0,07588
0,07567
0,07546
0,07526
0,07507
0,07488
0,0747
0,07453
0,07436
0,07419
0,07403
0,07387
0,07372
0,07357
0,07342
0,07327
0,07313
0,07298
0,07284
0,0727
0,07256
0,07242
0,07228
0,07213
0,07199
0,07184
0,0717
0,07155
0,07139
0,07124
0,07108
0,07092
0,07075
0,07058
0,0704
0,07022
0,07003
0,06984
0,06964
0,06943
0,06922
0,069
0,06877
0,06854
0,0683
0,06806
0,06781
0,06755
0,06729
0,06703
0,06676
0,06649
0,06621
0,06593
0,06565
0,06536
0,06507
0,06478
0,06449
0,06419
0,06389
0,06359
0,06328
0,06298
0,06267
0,06236
0,06205
0,06174
0,06143
0,06112
0,06081
0,0605
0,06019
0,05988
0,05958
0,05927
0,05897
0,05867
0,05838
0,05809
0,05781
0,05753
0,05726
0,057
0,05675
0,05651
0,05628
0,05605
0,05584
0,05564
0,05546
0,05528
0,05512
0,05498
0,05485
0,05474
0,05464
0,05456
0,0545
0,05446
0,05444
0,05443
0,05445
0,05449
0,05455
0,05463
0,05473
0,05485
0,05499
0,05515
0,05532
0,05552
0,05573
0,05595
0,0562
0,05645
0,05673
0,05702
0,05732
0,05764
0,05797
0,05831
0,05867
0,05904
0,05942
0,05981
0,06021
0,06062
0,06104
0,06148
0,06192
0,06237
0,06282
0,06329
0,06376
0,06425
0,06474
0,06524
0,06576
0,0663
0,06685
0,06742
0,06801
0,06862
0,06925
0,06991
0,07059
0,0713
0,07203
0,0728
0,07359
0,07442
0,07528
0,07618
0,07711
0,07808
0,07909
0,08014
0,08123
0,08237
0,08355
0,08478
0,08608
0,08753
0,08923
0,09127
0,09374
0,0965
0,09905
0,10104
0,10258
0,10392
0,10528
0,10689
0,109
0,11184
0,11547
0,11922
0,12221
0,12436
0,12627
0,12856
0,13186
0,13658
0,142
0,14691
0,15083
0,15401
0,15674
0,15929
0,16197
0,16506
0,16884
0,17333
0,17822
0,18315
0,18777
0,19177
0,19547
0,19958
0,20453
0,21012
0,21612
0,22229
0,22842
0,23464
0,24138
0,24907
0,25817
0,26894
0,2806
0,29189
0,30155
0,30832
0,31096
0,30821
0,29941
0,28951
0,2865
0,29841
0,33325
