0,14683
0,14657
0,14632
0,14607
0,14582
0,14557
0,14532
0,14507
0,14482
0,14457
0,14432
0,14407
0,14382
0,14357
0,14332
0,14307
0,14282
0,14257
0,14232
0,14207
0,14182
0,14156
0,14131
0,14106
0,14081
0,14056
0,14031
0,14006
0,13981
0,13956
0,13931
0,13906
0,13881
0,13856
0,13831
0,13806
0,13781
0,13756
0,13731
0,13706
0,13681
0,13655
0,1363
0,13605
0,1358
0,13555
0,1353
0,13505
0,1348
0,13455
0,1343
0,13405
0,1338
0,13355
0,1333
0,13305
0,1328
0,13255
0,1323
0,13205
0,1318
0,13154
0,13129
0,13104
0,13079
0,13054
0,13029
0,13004
0,12979
0,12954
0,12929
0,12904
0,12879
0,12854
0,12829
0,12804
0,12779
0,12754
0,12729
0,12704
0,12679
0,12653
0,12628
0,12603
0,12578
0,12553
0,12528
0,12503
0,12478
0,12453
0,12428
0,12512
0,12485
0,12458
0,12432
0,12405
0,12379
0,12353
0,12327
0,12302
0,12277
0,12252
0,12227
0,12202
0,12178
0,12154
0,1213
0,12106
0,12082
0,12059
0,12035
0,12012
0,11989
0,11967
0,11944
0,11922
0,119
0,11877
0,11856
0,11834
0,11812
0,11791
0,1177
0,11749
0,11728
0,11707
0,11686
0,11666
0,11645
0,11625
0,11605
0,11585
0,11565
0,11545
0,11525
0,11506
0,11486
0,11467
0,11448
0,11429
0,1141
0,11391
0,11372
0,11353
0,11335
0,11316
0,11297
0,11279
0,11261
0,11242
0,11224
0,11206
0,11188
0,1117
0,11152
0,11134
0,11116
0,11098
0,11081
0,11063
0,11045
0,11028
0,1101
0,10992
0,10975
0,10957
0,1094
0,10922
0,10905
0,10887
0,1087
0,10853
0,10835
0,10818
0,108
0,10783
0,10765
0,10748
0,1073
0,10713
0,10695
0,10678
0,1066
0,10643
0,10625
0,10608
0,1059
0,10572
0,10554
0,10537
0,10519
0,10501
0,10483
0,10465
0,10447
0,10428
0,1041
0,10392
0,10374
0,10355
0,10337
0,10318
0,10299
0,10281
0,10262
0,10243
0,10224
0,10205
0,10185
0,10166
0,10146
0,10127
0,10107
0,10087
0,10067
0,10047
0,10027
0,10007
0,09987
0,09966
0,09945
0,09924
0,09903
0,09882
0,09861
0,0984
0,09818
0,09796
0,09774
0,09752
0,0973
0,09708
0,09685
0,09662
0,09639
0,09616
0,09593
0,09569
0,09546
0,09522
0,09498
0,09473
0,09449
0,09424
0,09399
0,09374
0,09349
0,09323
0,09298
0,09272
0,09246
0,09219
0,09192
0,09166
0,09138
0,09111
0,09083
0,09056
0,09027
0,08999
0,0897
0,08942
0,08912
0,08883
0,08853
0,08823
0,08793
0,08763
0,08732
0,08701
0,0867
0,08638
0,08606
0,08574
0,08541
0,08509
0,08475
0,08442
0,08408
0,08374
0,0834
0,08305
0,0827
0,08235
0,08199
0,08163
0,08127
0,0809
0,08053
0,08016
0,07979
0,07941
0,07902
0,07863
0,07824
0,07785
0,07745
0,07705
0,07665
0,07624
0,07582
0,07541
0,07499
0,07456
0,07414
0,0737
0,07327
0,07283
0,07239
0,07194
0,07149
0,07103
0,07057
0,07011
0,06965
0,06918
0,06871
0,06824
0,06777
0,06729
0,06682
0,06634
0,06587
0,06539
0,06491
0,06444
0,06396
0,06349
0,06302
0,06254
0,06208
0,06161
0,06114
0,06068
0,06022
0,05977
0,05932
0,05887
0,05842
0,05799
0,05755
0,05712
0,0567
0,05628
0,05587
0,05546
0,05506
0,05467
0,05429
0,05391
0,05354
0,05318
0,05283
0,05248
0,05215
0,05182
0,05151
0,0512
0,0509
0,05062
0,05034
0,05008
0,04982
0,04958
0,04935
0,04914
0,04893
0,04874
0,04856
0,0484
0,04825
0,04811
0,04798
0,04788
0,04778
0,0477
0,04764
0,04759
0,04756
0,04755
0,04755
0,04757
0,0476
0,04766
0,04773
0,04782
0,04792
0,04805
0,0482
0,04836
0,04855
0,04875
0,04897
0,04922
0,04949
0,04977
0,05008
0,05041
0,05076
0,05114
0,05153
0,05195
0,05239
0,05286
0,05335
0,05386
0,0544
0,05496
0,05555
0,05616
0,0568
0,05747
0,05816
0,05887
0,05962
0,06039
0,06118
0,06201
0,06286
0,06374
0,06465
0,06559
0,06656
0,06755
0,06858
0,06963
0,07072
0,07184
0,07298
0,07416
0,07537
0,07661
0,07789
0,07919
0,08053
0,0819
0,08331
0,08475
0,08622
0,08772
0,08926
0,09084
0,09245
0,09409
0,09577
0,09749
0,09924
0,10103
0,10286
0,10472
0,10662
0,10856
0,11053
0,11255
0,11462
0,11674
0,11894
0,12121
0,12356
0,12601
0,12855
0,13121
0,13398
0,13687
0,1399
0,14307
0,14639
0,14987
0,15351
0,15733
0,16133
0,16552
0,16992
0,17451
0,17933
0,18437
0,18964
0,19515
0,20091
0,20693
0,21321
0,21977
0,2266
0,23373
0,24116
0,24889
0,25694
0,26531
0,27401
0,28305
0,29948
0,30866
0,31785
0,32703
0,33622
0,3454
0,35459
0,36377
0,37296
0,38214
