0,13055
0,1301
0,12964
0,12919
0,12873
0,12828
0,12783
0,12737
0,12692
0,12646
0,12601
0,12556
0,1251
0,12465
0,12419
0,12374
0,12329
0,12283
0,12238
0,12192
0,12147
0,12102
0,12056
0,12011
0,11965
0,1192
0,11875
0,11829
0,11784
0,11738
0,11693
0,11648
0,11602
0,11557
0,11511
0,11466
0,11421
0,11375
0,1133
0,11284
0,11239
0,11194
0,11148
0,11103
0,11057
0,11012
0,10967
0,10921
0,10876
0,1083
0,10785
0,1074
0,10694
0,10869
0,10829
0,10789
0,10749
0,1071
0,10671
0,10633
0,10596
0,10559
0,10522
0,10486
0,1045
0,10414
0,10379
0,10345
0,10311
0,10277
0,10244
0,10211
0,10179
0,10147
0,10116
0,10084
0,10054
0,10023
0,09994
0,09964
0,09935
0,09906
0,09878
0,0985
0,09822
0,09795
0,09768
0,09741
0,09715
0,09689
0,09663
0,09638
0,09613
0,09589
0,09564
0,0954
0,09517
0,09493
0,0947
0,09448
0,09425
0,09403
0,09381
0,0936
0,09338
0,09317
0,09297
0,09276
0,09256
0,09236
0,09216
0,09197
0,09177
0,09158
0,0914
0,09121
0,09103
0,09085
0,09067
0,09049
0,09032
0,09014
0,08997
0,08981
0,08964
0,08947
0,08931
0,08915
0,08899
0,08883
0,08868
0,08852
0,08837
0,08822
0,08807
0,08792
0,08777
0,08762
0,08748
0,08733
0,08719
0,08705
0,08691
0,08677
0,08663
0,0865
0,08636
0,08622
0,08609
0,08596
0,08582
0,08569
0,08556
0,08543
0,0853
0,08517
0,08504
0,08491
0,08478
0,08465
0,08453
0,0844
0,08427
0,08414
0,08402
0,08389
0,08376
0,08363
0,08351
0,08338
0,08325
0,08313
0,083
0,08287
0,08274
0,08261
0,08248
0,08235
0,08222
0,08209
0,08196
0,08183
0,0817
0,08157
0,08143
0,0813
0,08116
0,08103
0,08089
0,08075
0,08061
0,08047
0,08033
0,08019
0,08005
0,0799
0,07975
0,07961
0,07946
0,07931
0,07916
0,079
0,07885
0,07869
0,07853
0,07837
0,07821
0,07805
0,07789
0,07772
0,07755
0,07738
0,07721
0,07703
0,07686
0,07668
0,0765
0,07631
0,07613
0,07594
0,07575
0,07556
0,07536
0,07517
0,07497
0,07476
0,07456
0,07435
0,07414
0,07393
0,07371
0,0735
0,07327
0,07305
0,07282
0,07259
0,07236
0,07212
0,07188
0,07164
0,0714
0,07115
0,07089
0,07064
0,07038
0,07012
0,06985
0,06958
0,06931
0,06903
0,06875
0,06847
0,06818
0,06789
0,06759
0,0673
0,06699
0,06669
0,06637
0,06606
0,06574
0,06542
0,06509
0,06476
0,06442
0,06408
0,06374
0,06339
0,06303
0,06268
0,06231
0,06195
0,06157
0,0612
0,06082
0,06043
0,06004
0,05965
0,05925
0,05884
0,05843
0,05801
0,05759
0,05717
0,05674
0,0563
0,05586
0,05542
0,05496
0,05451
0,05405
0,05358
0,0531
0,05263
0,05214
0,05165
0,05116
0,05065
0,05015
0,04963
0,04912
0,04859
0,04806
0,04752
0,04698
0,04643
0,04588
0,04532
0,04475
0,04418
0,0436
0,04301
0,04242
0,04183
0,04123
0,04062
0,04002
0,03941
0,03879
0,03818
0,03756
0,03694
0,03632
0,0357
0,03508
0,03445
0,03383
0,03321
0,03259
0,03197
0,03135
0,03073
0,03012
0,0295
0,02889
0,02829
0,02769
0,02709
0,0265
0,02591
0,02533
0,02475
0,02418
0,02362
0,02306
0,02251
0,02197
0,02144
0,02091
0,02039
0,01989
0,01939
0,0189
0,01842
0,01796
0,0175
0,01705
0,01662
0,0162
0,01579
0,01539
0,01501
0,01464
0,01429
0,01395
0,01362
0,01331
0,01302
0,01274
0,01248
0,01223
0,012
0,01179
0,0116
0,01142
0,01126
0,01112
0,01101
0,01091
0,01083
0,01077
0,01073
0,01071
0,01072
0,01074
0,01079
0,01087
0,01096
0,01108
0,01122
0,01139
0,01158
0,01179
0,01203
0,0123
0,01259
0,01291
0,01326
0,01363
0,01403
0,01446
0,01492
0,0154
0,01592
0,01646
0,01704
0,01765
0,01829
0,01897
0,01969
0,02044
0,02123
0,02207
0,02295
0,02387
0,02484
0,02585
0,02691
0,02803
0,02919
0,03041
0,03168
0,033
0,03438
0,03582
0,03732
0,03888
0,0405
0,04219
0,04394
0,04575
0,04764
0,04959
0,05161
0,05371
0,05588
0,05812
0,06045
0,06284
0,06532
0,06788
0,07052
0,07324
0,07605
0,07894
0,08192
0,08499
0,08815
0,0914
0,09474
0,09818
0,10171
0,10534
0,10907
0,1129
0,11683
0,12087
0,125
0,12925
0,1336
0,13806
0,14262
0,1473
0,15209
0,157
0,16202
0,16716
0,17241
0,17779
0,18328
0,1889
0,19464
0,20051
0,20651
0,21263
0,21888
0,22526
0,23177
0,23842
0,2452
0,25212
0,25918
0,26637
0,27371
0,28118
0,2888
0,29657
0,30448
0,31254
0,32075
0,3291
0,33761
0,34628
0,35509
0,36407
0,3732
0,38249
0,40705
0,41817
0,42929
