380,0000;101,1644
381,0000;102,9551
382,0000;101,1197
383,0000;106,3884
384,0000;101,1169
385,0000;104,2186
386,0000;104,1131
387,0000;102,5539
388,0000;99,6425
389,0000;100,8461
390,0000;100,9066
391,0000;103,3971
392,0000;103,5353
393,0000;103,4488
394,0000;102,2256
395,0000;99,9262
396,0000;102,7591
397,0000;102,0959
398,0000;101,9585
399,0000;101,9013
400,0000;100,3551
401,0000;100,3598
402,0000;98,4539
403,0000;102,1688
404,0000;102,2474
405,0000;98,6968
406,0000;100,2560
407,0000;100,3416
408,0000;100,3415
409,0000;101,9100
410,0000;100,4761
411,0000;98,8935
412,0000;98,7846
413,0000;102,9063
414,0000;99,3826
415,0000;98,8728
416,0000;101,3808
417,0000;98,1782
418,0000;99,8817
419,0000;100,3269
420,0000;101,4358
421,0000;99,5211
422,0000;102,1313
423,0000;99,8459
424,0000;100,0481
425,0000;101,2473
426,0000;101,5036
427,0000;100,5887
428,0000;99,4318
429,0000;101,7048
430,0000;100,8960
431,0000;101,0900
432,0000;99,0707
433,0000;100,3969
434,0000;100,6170
435,0000;100,9997
436,0000;101,3181
437,0000;101,3075
438,0000;100,6300
439,0000;100,2825
440,0000;101,5329
441,0000;102,2363
442,0000;101,0175
443,0000;100,8632
444,0000;101,2365
445,0000;100,6688
446,0000;101,3512
447,0000;101,0808
448,0000;100,7909
449,0000;100,6957
450,0000;100,2774
451,0000;100,7505
452,0000;101,1644
453,0000;100,7044
454,0000;101,1566
455,0000;101,1628
456,0000;100,2594
457,0000;100,6700
458,0000;101,1373
459,0000;101,1361
460,0000;100,7502
461,0000;100,6390
462,0000;100,7760
463,0000;100,6332
464,0000;100,4356
465,0000;100,0654
466,0000;101,2084
467,0000;100,4987
468,0000;99,6356
469,0000;100,6221
470,0000;101,4546
471,0000;99,9391
472,0000;101,3722
473,0000;101,3605
474,0000;101,3475
475,0000;100,0158
476,0000;101,2062
477,0000;101,2627
478,0000;100,0628
479,0000;101,1131
480,0000;100,1002
481,0000;101,0446
482,0000;101,1659
483,0000;100,1364
484,0000;101,9486
485,0000;100,3277
486,0000;101,8402
487,0000;99,4825
488,0000;100,6730
489,0000;101,0458
490,0000;101,0268
491,0000;100,2201
492,0000;100,7697
493,0000;100,9855
494,0000;100,9753
495,0000;100,9652
496,0000;100,2696
497,0000;100,6807
498,0000;100,9422
499,0000;100,9350
500,0000;100,3019
501,0000;100,6035
502,0000;100,8770
503,0000;100,8506
504,0000;100,3179
505,0000;100,4998
506,0000;100,7769
507,0000;100,7571
508,0000;100,7357
509,0000;100,7225
510,0000;100,3414
511,0000;100,7835
512,0000;100,6391
513,0000;100,4059
514,0000;100,3670
515,0000;100,7172
516,0000;100,7005
517,0000;100,6758
518,0000;101,0186
519,0000;100,6848
520,0000;100,4068
521,0000;100,5747
522,0000;100,7231
523,0000;100,3029
524,0000;100,6062
525,0000;100,5871
526,0000;100,3836
527,0000;100,2551
528,0000;100,3807
529,0000;100,3933
530,0000;100,8064
531,0000;100,3828
532,0000;100,2278
533,0000;100,3892
534,0000;100,3364
535,0000;100,6858
536,0000;100,3152
537,0000;100,7982
538,0000;100,4969
539,0000;100,4942
540,0000;100,4075
541,0000;100,2546
542,0000;100,8052
543,0000;100,4139
544,0000;100,1543
545,0000;100,4795
546,0000;100,4815
547,0000;100,4737
548,0000;100,4238
549,0000;100,1580
550,0000;100,7882
551,0000;100,1099
552,0000;100,4444
553,0000;100,1055
554,0000;100,4651
555,0000;100,4513
556,0000;100,0816
557,0000;100,4489
558,0000;100,4464
559,0000;100,4444
560,0000;100,0853
561,0000;100,4287
562,0000;100,4435
563,0000;100,4450
564,0000;100,1133
565,0000;100,0810
566,0000;100,4076
567,0000;100,4478
568,0000;100,4503
569,0000;100,1409
570,0000;100,3809
571,0000;100,4358
572,0000;100,1469
573,0000;100,3649
574,0000;100,4357
575,0000;100,4365
576,0000;100,1681
577,0000;100,3398
578,0000;100,4241
579,0000;100,1755
580,0000;100,0834
581,0000;100,3143
582,0000;100,1860
583,0000;100,2970
584,0000;100,4072
585,0000;100,4052
586,0000;100,1957
587,0000;100,2721
588,0000;100,2037
589,0000;100,2652
590,0000;100,4019
591,0000;100,4023
592,0000;100,2256
593,0000;100,2451
594,0000;100,3913
595,0000;100,2304
596,0000;100,2281
597,0000;100,3878
598,0000;100,2447
599,0000;100,2175
600,0000;100,2535
601,0000;100,2099
602,0000;100,3832
603,0000;100,3810
604,0000;100,3781
605,0000;100,3765
606,0000;100,2714
607,0000;100,0824
608,0000;100,1776
609,0000;100,3714
610,0000;100,3660
611,0000;100,2799
612,0000;100,2298
613,0000;100,4992
614,0000;100,1430
615,0000;100,2907
616,0000;100,1295
617,0000;100,3506
618,0000;100,2993
619,0000;100,1676
620,0000;100,5399
621,0000;100,0758
622,0000;100,1480
623,0000;100,5602
624,0000;100,1067
625,0000;100,3224
626,0000;100,0923
627,0000;100,3354
628,0000;100,3224
629,0000;100,0744
630,0000;100,3352
631,0000;100,5925
632,0000;100,0761
633,0000;100,3285
634,0000;100,3299
635,0000;100,0802
636,0000;100,3029
637,0000;100,3205
638,0000;100,0919
639,0000;100,2944
640,0000;100,3242
641,0000;100,1092
642,0000;100,2865
643,0000;100,1178
644,0000;100,2760
645,0000;100,3198
646,0000;100,3159
647,0000;100,1248
648,0000;100,2514
649,0000;100,3106
650,0000;100,1336
651,0000;100,2404
652,0000;100,4755
653,0000;100,0534
654,0000;100,3061
655,0000;100,2332
656,0000;100,2217
657,0000;100,1606
658,0000;100,2173
659,0000;100,3117
660,0000;100,1732
661,0000;100,2037
662,0000;100,3023
663,0000;100,1751
664,0000;100,1828
665,0000;100,1744
666,0000;100,1718
667,0000;100,2897
668,0000;100,2891
669,0000;100,2865
670,0000;100,2855
671,0000;100,1889
672,0000;100,1412
673,0000;100,3596
674,0000;100,4153
675,0000;100,2730
676,0000;100,1965
677,0000;100,1233
678,0000;100,2756
679,0000;100,2809
680,0000;100,2249
681,0000;100,1256
682,0000;100,2849
683,0000;100,2321
684,0000;100,1138
685,0000;100,2345
686,0000;100,1019
687,0000;100,2739
688,0000;100,2401
689,0000;100,0895
690,0000;100,2680
691,0000;100,2648
692,0000;100,2586
693,0000;100,2355
694,0000;100,0561
695,0000;100,2504
696,0000;100,2522
697,0000;100,0618
698,0000;100,4689
699,0000;100,2626
700,0000;100,0990
701,0000;100,5101
702,0000;99,7033
703,0000;100,0760
704,0000;100,0959
705,0000;100,0959
706,0000;100,0957
707,0000;100,0977
708,0000;100,0999
709,0000;100,1021
710,0000;99,7629
711,0000;100,0307
712,0000;100,4195
713,0000;99,8622
714,0000;100,0174
715,0000;100,4003
716,0000;99,9065
717,0000;99,9970
718,0000;100,0954
719,0000;100,0931
720,0000;99,8285
721,0000;100,2230
722,0000;100,2207
723,0000;99,8470
724,0000;100,1800
725,0000;100,0031
726,0000;100,1626
727,0000;100,0345
728,0000;100,1442
729,0000;100,0698
730,0000;99,9276
731,0000;100,0967
732,0000;100,0990
733,0000;100,1013
734,0000;99,9315
735,0000;100,0676
736,0000;100,1445
737,0000;99,8851
738,0000;100,2361
739,0000;100,1691
740,0000;99,8601
741,0000;100,0784
742,0000;100,0800
743,0000;100,0838
744,0000;100,0847
745,0000;100,0838
746,0000;100,0848
747,0000;100,1744
748,0000;100,2665
749,0000;99,8128
750,0000;100,1580
751,0000;100,2988
752,0000;99,8635
753,0000;100,3204
754,0000;99,7790
755,0000;100,0289
756,0000;99,7718
757,0000;100,0813
758,0000;100,0793
759,0000;100,0793
760,0000;100,0795
761,0000;100,0917
762,0000;100,4272
763,0000;100,0870
764,0000;100,0845
765,0000;100,0868
766,0000;100,0803
767,0000;99,7580
768,0000;100,3714
769,0000;99,8061
770,0000;100,0447
771,0000;100,0871
772,0000;100,0855
773,0000;100,0833
774,0000;100,0732
775,0000;100,0731
776,0000;100,0774
777,0000;100,0822
778,0000;100,0852
779,0000;100,0824
780,0000;100,0812
781,0000;100,0830
782,0000;100,0822
783,0000;100,0832
784,0000;100,0793
785,0000;100,0769
786,0000;100,0770
787,0000;100,0771
788,0000;100,0787
789,0000;99,8769
790,0000;99,9225
791,0000;100,0813
792,0000;100,0825
793,0000;99,9023
794,0000;100,0790
795,0000;100,1024
796,0000;99,8944
797,0000;100,2466
798,0000;100,2940
799,0000;100,0835
800,0000;100,0807
801,0000;100,0826
802,0000;100,0848
803,0000;100,0841
804,0000;100,0866
805,0000;99,9766
806,0000;99,9483
807,0000;100,2508
808,0000;99,8172
809,0000;100,0792
810,0000;100,1577
811,0000;100,3671
812,0000;100,0839
813,0000;100,0859
814,0000;100,0269
815,0000;99,8330
816,0000;100,3499
817,0000;99,7736
818,0000;100,0907
819,0000;100,0906
820,0000;100,1121
821,0000;100,4250
822,0000;100,0732
823,0000;100,0696
824,0000;99,7345
825,0000;100,3960
826,0000;99,7865
827,0000;100,0812
828,0000;100,0979
829,0000;100,3409
830,0000;99,9096
831,0000;100,0760
832,0000;100,0933
833,0000;99,9040
834,0000;100,0508
835,0000;100,2483
836,0000;99,9622
837,0000;100,0338
838,0000;100,2214
839,0000;99,9693
840,0000;100,1619
841,0000;100,1150
842,0000;99,9154
843,0000;100,1421
844,0000;100,1314
845,0000;100,0683
846,0000;100,0711
847,0000;100,0728
848,0000;100,0734
849,0000;100,0753
850,0000;100,0785
851,0000;100,0816
852,0000;100,2177
853,0000;100,0716
854,0000;99,9659
855,0000;100,2105
856,0000;100,0877
857,0000;99,9357
858,0000;100,1825
859,0000;100,2143
860,0000;100,0694
861,0000;100,0729
862,0000;100,0753
863,0000;100,0769
864,0000;99,9889
865,0000;99,9089
866,0000;100,0806
867,0000;100,0815
868,0000;100,0814
869,0000;100,0828
870,0000;100,0774
871,0000;100,0744
872,0000;100,0758
873,0000;100,0809
874,0000;100,1302
875,0000;100,2524
876,0000;99,9113
877,0000;100,3000
878,0000;100,0860
879,0000;100,0585
880,0000;99,8871
881,0000;100,2963
882,0000;99,8589
883,0000;100,1000
884,0000;100,3184
885,0000;99,8540
886,0000;100,0845
887,0000;100,0887
888,0000;100,3170
889,0000;100,1069
890,0000;100,0995
891,0000;100,1014
892,0000;100,1066
893,0000;99,9048
894,0000;100,2688
895,0000;100,1283
896,0000;100,0928
897,0000;100,2721
898,0000;99,9550
899,0000;100,2123
900,0000;100,0484
901,0000;100,0560
902,0000;100,0578
903,0000;100,0615
904,0000;100,0616
905,0000;99,8681
906,0000;100,0476
907,0000;100,0684
908,0000;100,2413
909,0000;99,9016
910,0000;100,1901
911,0000;100,0728
912,0000;100,0426
913,0000;100,0489
914,0000;100,0474
915,0000;100,1984
916,0000;100,0895
917,0000;99,8990
918,0000;100,1327
919,0000;100,0991
920,0000;100,0466
921,0000;100,0477
922,0000;100,0483
923,0000;100,0460
924,0000;100,1666
925,0000;100,1193
926,0000;99,9415
927,0000;99,9790
928,0000;100,0541
929,0000;100,1594
930,0000;100,0445
931,0000;99,9872
932,0000;100,0707
933,0000;100,0698
934,0000;100,1513
935,0000;100,0718
936,0000;100,0483
937,0000;100,1526
938,0000;100,0561
939,0000;100,0553
940,0000;100,0604
941,0000;100,0653
942,0000;100,0703
943,0000;100,1312
944,0000;100,1768
945,0000;100,0123
946,0000;100,0058
947,0000;100,1336
948,0000;100,0009
949,0000;100,1962
950,0000;100,0809
951,0000;100,0812
952,0000;100,0862
953,0000;100,0527
954,0000;99,9626
955,0000;100,0610
956,0000;99,9526
957,0000;100,0822
958,0000;100,0810
959,0000;100,0821
960,0000;100,0802
961,0000;100,0624
962,0000;99,9488
963,0000;100,2036
964,0000;99,9265
965,0000;100,0723
966,0000;100,0721
967,0000;100,0672
968,0000;100,0593
969,0000;100,0640
970,0000;100,2025
971,0000;99,9196
972,0000;100,0493
973,0000;100,0621
974,0000;100,1972
975,0000;99,9484
976,0000;100,1821
977,0000;100,0891
978,0000;100,0651
979,0000;100,0642
980,0000;99,9440
981,0000;100,2757
982,0000;99,9994
983,0000;100,0295
984,0000;100,1698
985,0000;100,0904
986,0000;100,0528
987,0000;100,0517
988,0000;100,0482
989,0000;100,1469
990,0000;99,9904
991,0000;100,0967
992,0000;100,0918
993,0000;100,0457
994,0000;100,1347
995,0000;100,0937
996,0000;100,0421
997,0000;100,0447
998,0000;100,0442
999,0000;100,0401
1000,0000;100,1162
1001,0000;100,1768
1002,0000;100,1028
1003,0000;100,0375
1004,0000;100,0354
1005,0000;100,0355
1006,0000;100,0364
1007,0000;100,1014
1008,0000;100,1033
1009,0000;100,0199
1010,0000;100,0132
1011,0000;100,0122
1012,0000;100,0160
1013,0000;100,0220
1014,0000;100,0797
1015,0000;100,1660
1016,0000;100,1148
1017,0000;100,0221
1018,0000;100,0193
1019,0000;100,0601
1020,0000;100,1082
1021,0000;100,0051
1022,0000;100,0430
1023,0000;100,1038
1024,0000;99,9999
1025,0000;100,0366
1026,0000;100,1093
1027,0000;100,0303
1028,0000;100,1095
1029,0000;99,9891
1030,0000;100,0159
1031,0000;100,1081
1032,0000;100,0062
1033,0000;100,1097
1034,0000;99,9782
